geoName,2020-3-20,2020-3-21,2020-3-22,2020-3-23,2020-3-24,2020-3-25,2020-3-26,2020-3-27,2020-3-28,2020-3-29,2020-3-30,2020-3-31,2020-4-1,2020-4-2,2020-4-3,2020-4-4,2020-4-5,2020-4-6,2020-4-7,2020-4-8,2020-4-9,2020-4-10,2020-4-11,2020-4-12,2020-4-13,2020-4-14,2020-4-15,2020-4-16,2020-4-17,2020-4-18,2020-4-19,2020-4-20,2020-4-21,2020-4-22,2020-4-23,2020-4-24,2020-4-25,2020-4-26,2020-4-27,2020-4-28,2020-4-29,2020-4-30,2020-5-1,2020-5-2,2020-5-3,2020-5-4,2020-5-5,2020-5-6,2020-5-7,2020-5-8,2020-5-9,2020-5-10
Nebraska,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1
Nevada,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,3,2
New Hampshire,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1
New Jersey,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2
New Mexico,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,0,2,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1
New York,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
North Carolina,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
North Dakota,1,1,1,1,2,1,1,0,0,0,0,0,2,1,0,2,1,1,2,0,1,1,2,2,1,2,1,1,2,2,0,0,1,1,0,0,0,1,1,0,0,1,0,4,0,2,1,1,0,2,2,0
Ohio,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Oklahoma,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
Oregon,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
Pennsylvania,3,3,3,2,3,3,3,3,3,3,3,4,3,4,3,4,3,4,4,4,4,3,5,4,3,3,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,4,5,5,5,4,5,5,4,5,5,5
Rhode Island,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1
South Carolina,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
South Dakota,1,1,1,1,1,1,1,1,0,3,1,1,1,0,0,1,0,1,0,0,1,1,2,0,1,1,1,1,1,0,1,2,0,1,0,1,1,3,0,1,1,2,0,1,0,1,1,1,1,0,2,0
Tennessee,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Texas,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
Utah,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1
Vermont,1,1,1,1,2,0,0,2,1,1,1,1,1,1,1,4,0,1,1,1,2,3,2,0,1,1,1,1,2,2,0,1,3,2,1,1,2,2,1,2,1,0,3,2,3,2,1,1,2,2,2,3
Virginia,6,6,5,8,6,6,6,7,6,6,13,7,6,7,7,7,6,6,6,6,6,6,5,6,6,6,6,7,6,7,7,6,7,6,7,6,6,6,6,6,6,6,6,6,6,7,7,6,6,7,7,7
Washington,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
West Virginia,4,5,5,6,5,3,5,4,6,4,5,5,5,4,8,6,5,6,4,6,4,4,6,4,5,3,5,5,5,6,4,6,4,5,5,5,5,5,4,6,5,4,5,5,5,5,4,5,4,5,6,6
Wisconsin,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
Wyoming,1,0,1,1,1,0,0,3,2,0,0,1,0,2,0,2,2,2,0,2,2,4,0,2,2,0,3,2,2,0,0,2,4,2,0,0,0,2,2,2,0,0,2,2,2,2,0,0,2,2,0,0
